CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window
2020028375,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/25/20,3:12 PM,2,2020,OPEN,Y,,,,,5119 Prospect Ave,"5119 Prospect Ave64130
(39.032875, -94.554408)",64130,North Town Fork Creek,Jackson,5,Metro,36122,39.032875,-94.554408,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028375,0
2020027095,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/24/20,8:00 AM,2,2020,OPEN,N,,,,,2814 E 55th St,"2814 E 55th St64130
(39.026682, -94.552105)",64130,North Town Fork Creek,Jackson,5,Metro,36246,39.026682,-94.552105,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020027095,0
2020024248,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/18/20,3:11 PM,2,2020,RESOL,N,2/19/20,2,2020,1,3333 E 55th St,"3333 E 55th St64130
(39.025954, -94.546198)",64130,North Town Fork Creek,Jackson,5,Metro,36385,39.025954,-94.546198,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024248,
2020013767,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/28/20,3:40 PM,1,2020,RESOL,Y,2/19/20,2,2020,22,5500 Agnes Ave,"5500 Agnes Ave64130
(39.026205, -94.551343)",64130,North Town Fork Creek,Jackson,5,Metro,36532,39.026205,-94.551343,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013767,
2020000056,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/1/20,3:25 PM,1,2020,RESOL,Y,2/19/20,2,2020,49,5511 Prospect Ave,"5511 Prospect Ave64130
(39.026219, -94.554831)",64130,North Town Fork Creek,Jackson,5,Metro,36639,39.026219,-94.554831,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020000056,
2020028379,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/25/20,3:14 PM,2,2020,OPEN,Y,,,,,5809 Prospect Ave,"5809 Prospect Ave64130
(39.020688, -94.555202)",64130,North Town Fork Creek,Jackson,5,Metro,36648,39.020688,-94.555202,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028379,0
2020004031,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/9/20,4:50 PM,1,2020,OPEN,N,,,,,5836 South Benton Ave,"5836 South Benton Ave64130
(39.019518, -94.552789)",64130,North Town Fork Creek,Jackson,5,Metro,36735,39.019518,-94.552789,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020004031,0
2020015423,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/30/20,5:11 PM,1,2020,OPEN,Y,,,,,5838 Indiana Ave,"5838 Indiana Ave64130
(39.019572, -94.546705)",64130,North Town Fork Creek,Jackson,5,Metro,36793,39.019572,-94.546705,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015423,0
2020024970,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/19/20,1:48 PM,2,2020,OPEN,Y,,,,,5504 Jackson Ave,"5504 Jackson Ave64130
(39.025678, -94.537057)",64130,Swope Parkway-Elmwood,Jackson,5,Metro,36878,39.025678,-94.537057,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024970,0
2020014162,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/29/20,10:11 AM,1,2020,RESOL,Y,2/19/20,2,2020,21,4001 E 55th St,"4001 E 55th St64130
(39.025795, -94.538832)",64130,Swope Parkway-Elmwood,Jackson,5,Metro,36917,39.025795,-94.538832,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014162,
2020002201,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/7/20,7:36 AM,1,2020,OPEN,N,,,,,5644 Swope Pkwy,"5644 Swope Pkwy64130
(39.022606, -94.542141)",64130,North Town Fork Creek,Jackson,5,Metro,37098,39.022606,-94.542141,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020002201,0
2020006186,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/15/20,7:38 AM,1,2020,OPEN,N,,,,,5644 Swope Pkwy,"5644 Swope Pkwy64130
(39.022606, -94.542141)",64130,North Town Fork Creek,Jackson,5,Metro,37098,39.022606,-94.542141,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020006186,0
2020014839,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/30/20,9:39 AM,1,2020,OPEN,N,,,,,3418 E 58th Ter,"3418 E 58th Ter64130
(39.020201, -94.545483)",64130,North Town Fork Creek,Jackson,5,Metro,37219,39.020201,-94.545483,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014839,0
2020013323,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/28/20,9:42 AM,1,2020,OPEN,N,,,,,5843 Swope Pkwy,"5843 Swope Pkwy64130
(39.018987, -94.541204)",64130,Swope Parkway-Elmwood,Jackson,5,Metro,37280,39.018987,-94.541204,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013323,0
2020007994,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/19/20,8:37 AM,1,2020,RESOL,Y,2/12/20,2,2020,24,4229 E 53rd St,"4229 E 53rd St64130
(39.029215, -94.535153)",64130,Swope Parkway-Elmwood,Jackson,5,Metro,37768,39.029215,-94.535153,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007994,
2020016645,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/3/20,1:02 PM,2,2020,RESOL,Y,2/19/20,2,2020,16,4408 E 55th St,"4408 E 55th St64130
(39.02605, -94.533764)",64130,Swope Parkway-Elmwood,Jackson,5,Metro,37849,39.02605,-94.533764,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016645,
2020025955,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/20/20,2:16 PM,2,2020,OPEN,N,,,,,5623 Jackson Ave,"5623 Jackson Ave64130
(39.022913, -94.536528)",64130,Swope Parkway-Elmwood,Jackson,5,Metro,38006,39.022913,-94.536528,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025955,0
2020010092,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,1/23/20,11:26 AM,1,2020,OPEN,Y,,,,,5619 Jackson Ave,"5619 Jackson Ave64130
(39.023057, -94.53652)",64130,Swope Parkway-Elmwood,Jackson,5,Metro,38007,39.023057,-94.53652,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020010092,0
2020024692,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/19/20,9:26 AM,2,2020,OPEN,N,,,,,5701 Jackson Ave,"5701 Jackson Ave64130
(39.022139, -94.536659)",64130,Swope Parkway-Elmwood,Jackson,5,Metro,38029,39.022139,-94.536659,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024692,0
2020015681,TWIR,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/31/20,9:20 AM,1,2020,RESOL,Y,2/7/20,2,2020,7,2500 River Front Rd,"2500 River Front Rd64120
(39.12644, -94.553167)",64120,Northeast Industrial District,Jackson,4,East,38249,39.12644,-94.553167,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015681,
2020023488,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/17/20,4:06 AM,2,2020,RESOL,N,2/19/20,2,2020,2,4700 Stillwell Ave,"4700 Stillwell Ave64120
(39.138996, -94.528625)",64120,,Jackson,4,East,38302,39.138996,-94.528625,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020023488,
2020010301,WEB,City Managers Office,City Managers Office-311 Call Center-Support,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/23/20,2:04 PM,1,2020,RESOL,Y,1/30/20,1,2020,7,1301 NE Chouteau Trfy,"1301 NE Chouteau Trfy64120
(39.135788, -94.52601)",64120,,Jackson,4,East,38306,39.135788,-94.52601,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020010301,
2020011195,PHONE,City Managers Office,City Managers Office-311 Call Center-Support,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/24/20,1:12 PM,1,2020,RESOL,Y,1/30/20,1,2020,6,1301 NE Chouteau Trfy,"1301 NE Chouteau Trfy64120
(39.135788, -94.52601)",64120,,Jackson,4,East,38306,39.135788,-94.52601,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011195,
2020006360,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/15/20,10:18 AM,1,2020,RESOL,Y,2/20/20,2,2020,36,1400 N Corrington Ave,"1400 N Corrington Ave64120
(39.131664, -94.497267)",64120,,Jackson,4,East,38407,39.131664,-94.497267,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020006360,
2020013918,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/28/20,5:01 PM,1,2020,RESOL,Y,2/20/20,2,2020,23,1300 N Corrington Ave,"1300 N Corrington Ave64120
(39.130747, -94.497193)",64120,,Jackson,4,East,38408,39.130747,-94.497193,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013918,
2020026870,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/22/20,9:19 AM,2,2020,RESOL,Y,,2,2020,4,1524 N Corrington Ave,"1524 N Corrington Ave64120
(39.133082, -94.497345)",64120,,Jackson,4,East,38409,39.133082,-94.497345,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026870,
2020013826,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/28/20,4:14 PM,1,2020,RESOL,Y,2/20/20,2,2020,23,1524 N Corrington Ave,"1524 N Corrington Ave64120
(39.133082, -94.497345)",64120,,Jackson,4,East,38409,39.133082,-94.497345,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013826,
2020011468,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/24/20,4:51 PM,1,2020,RESOL,Y,2/20/20,2,2020,27,1301 N Corrington Ave,"1301 N Corrington Ave64120
(39.130562, -94.495472)",64120,,Jackson,4,East,38411,39.130562,-94.495472,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011468,
2020014886,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/30/20,10:10 AM,1,2020,RESOL,Y,2/19/20,2,2020,20,1301 N Corrington Ave,"1301 N Corrington Ave64120
(39.130562, -94.495472)",64120,,Jackson,4,East,38411,39.130562,-94.495472,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014886,
2020012561,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/27/20,1:48 PM,1,2020,RESOL,Y,2/20/20,2,2020,24,1475 N Corrington Ave,"1475 N Corrington Ave64120
(39.131936, -94.495422)",64120,,Jackson,4,East,38413,39.131936,-94.495422,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012561,
2020008129,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/20/20,4:51 PM,1,2020,RESOL,Y,2/20/20,2,2020,31,1415 N Corrington Ave,"1415 N Corrington Ave64120
(39.131365, -94.495446)",64120,,Jackson,4,East,38414,39.131365,-94.495446,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008129,
2020010173,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/23/20,12:34 PM,1,2020,RESOL,Y,2/20/20,2,2020,28,1415 N Corrington Ave,"1415 N Corrington Ave64120
(39.131365, -94.495446)",64120,,Jackson,4,East,38414,39.131365,-94.495446,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020010173,
2020013364,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/28/20,10:11 AM,1,2020,RESOL,Y,2/20/20,2,2020,23,1415 N Corrington Ave,"1415 N Corrington Ave64120
(39.131365, -94.495446)",64120,,Jackson,4,East,38414,39.131365,-94.495446,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020013364,
2020007977,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:26 PM,1,2020,RESOL,Y,2/22/20,2,2020,35,6301 E Front St,"6301 E Front St64120
(39.129587, -94.507722)",64120,,Jackson,4,East,38462,39.129587,-94.507722,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007977,
2020020047,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/10/20,11:43 AM,2,2020,RESOL,Y,2/22/20,2,2020,12,6701 E Front St,"6701 E Front St64120
(39.129759, -94.503454)",64120,,Jackson,4,East,38471,39.129759,-94.503454,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020020047,
2020007967,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:20 PM,1,2020,RESOL,Y,2/11/20,2,2020,24,650 N Chouteau Trfy,"650 N Chouteau Trfy64120
(39.120059, -94.510759)",64120,Northeast Industrial District,Jackson,4,East,38479,39.120059,-94.510759,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007967,
2020007979,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:28 PM,1,2020,RESOL,Y,2/22/20,2,2020,35,5101 E Front St,"5101 E Front St64120
(39.13032, -94.521526)",64120,,Jackson,4,East,38501,39.13032,-94.521526,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007979,
2020000004,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/1/20,1:39 AM,1,2020,RESOL,N,1/2/20,1,2020,1,5101 E Front St,"5101 E Front St64120
(39.13032, -94.521526)",64120,,Jackson,4,East,38501,39.13032,-94.521526,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020000004,
2020007978,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:27 PM,1,2020,OPEN,N,,,,,5101 E Front St,"5101 E Front St64120
(39.13032, -94.521526)",64120,,Jackson,4,East,38501,39.13032,-94.521526,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007978,0
2020007971,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:23 PM,1,2020,OPEN,N,,,,,5101 E Front St,"5101 E Front St64120
(39.13032, -94.521526)",64120,,Jackson,4,East,38501,39.13032,-94.521526,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007971,0
2020007969,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:22 PM,1,2020,OPEN,N,,,,,5101 E Front St,"5101 E Front St64120
(39.13032, -94.521526)",64120,,Jackson,4,East,38501,39.13032,-94.521526,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007969,0
2020007972,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:23 PM,1,2020,RESOL,Y,2/22/20,2,2020,35,5121 E Front St,"5121 E Front St64120
(39.130199, -94.520351)",64120,,Jackson,4,East,38502,39.130199,-94.520351,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007972,
2020025426,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,Streets / Roadways / Alleys,Pothole,District 3,2/19/20,11:17 PM,2,2020,OPEN,Y,,,,,5036 Gardner Ave,"5036 Gardner Ave64120
(39.12789, -94.52201)",64120,Northeast Industrial District,Jackson,4,East,38505,39.12789,-94.52201,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025426,0
2020007974,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:24 PM,1,2020,RESOL,Y,2/22/20,2,2020,35,5151 E Front St,"5151 E Front St64120
(39.130275, -94.519215)",64120,,Jackson,4,East,38507,39.130275,-94.519215,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007974,
2020007973,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:24 PM,1,2020,RESOL,Y,2/22/20,2,2020,35,5151 E Front St,"5151 E Front St64120
(39.130275, -94.519215)",64120,,Jackson,4,East,38507,39.130275,-94.519215,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007973,
2020007975,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/18/20,10:24 PM,1,2020,RESOL,Y,2/22/20,2,2020,35,5201 E Front St,"5201 E Front St64120
(39.130123, -94.517272)",64120,,Jackson,4,East,38510,39.130123,-94.517272,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007975,
2020011198,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/24/20,1:13 PM,1,2020,RESOL,Y,2/22/20,2,2020,29,1315 N Chouteau Trfy,"1315 N Chouteau Trfy64120
(39.131852, -94.52126)",64120,,Jackson,4,East,38514,39.131852,-94.52126,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011198,
2020025427,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/19/20,11:18 PM,2,2020,OPEN,Y,,,,,1315 N Chouteau Trfy,"1315 N Chouteau Trfy64120
(39.131852, -94.52126)",64120,,Jackson,4,East,38514,39.131852,-94.52126,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025427,0
2020025688,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/20/20,9:59 AM,2,2020,RESOL,N,2/22/20,2,2020,2,4200 E Front St,"4200 E Front St64120
(39.1316, -94.531059)",64120,Northeast Industrial District,Jackson,4,East,38516,39.1316,-94.531059,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025688,
2020025697,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/20/20,10:04 AM,2,2020,RESOL,Y,,2,2020,6,1420 N Jackson Ave,"1420 N Jackson Ave64120
(39.133327, -94.538819)",64120,Northeast Industrial District,Jackson,4,East,38553,39.133327,-94.538819,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025697,
2020024593,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/19/20,8:01 AM,2,2020,OPEN,N,,,,,3738 Gardner Ave,"3738 Gardner Ave64120
(39.128305, -94.533754)",64120,Northeast Industrial District,Jackson,4,East,38572,39.128305,-94.533754,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024593,0
2020009653,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/23/20,7:41 AM,1,2020,RESOL,Y,2/7/20,2,2020,15,940 N Chestnut Trfy,"940 N Chestnut Trfy64120
(39.125779, -94.548724)",64120,Northeast Industrial District,Jackson,4,East,38721,39.125779,-94.548724,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020009653,
2020011828,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/26/20,3:19 PM,1,2020,RESOL,Y,2/7/20,2,2020,12,920 N Olive St,"920 N Olive St64120
(39.122836, -94.558257)",64120,Northeast Industrial District,Jackson,4,Central,38986,39.122836,-94.558257,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011828,
2020012501,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/27/20,1:12 PM,1,2020,RESOL,Y,2/7/20,2,2020,11,920 N Olive St,"920 N Olive St64120
(39.122836, -94.558257)",64120,Northeast Industrial District,Jackson,4,Central,38986,39.122836,-94.558257,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020012501,
2020024224,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/18/20,2:43 PM,2,2020,RESOL,Y,2/24/20,2,2020,6,119 E 5th St,"119 E 5th St64106
(39.108592, -94.580667)",64106,River Market,Jackson,4,Central,39130,39.108592,-94.580667,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024224,
2020025891,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/20/20,1:05 PM,2,2020,RESOL,Y,,2,2020,7,417 Grand Blvd,"417 Grand Blvd64106
(39.10909, -94.580189)",64106,River Market,Jackson,4,Central,39149,39.10909,-94.580189,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025891,
2020015091,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,1/30/20,12:41 PM,1,2020,OPEN,N,,,,,709 E 5th St,"709 E 5th St64106
(39.109628, -94.575239)",64106,Columbus Park,Jackson,4,Central,39266,39.109628,-94.575239,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015091,0
2020019552,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/8/20,9:43 AM,2,2020,OPEN,N,,,,,600 E 5th St,"600 E 5th St64106
(39.109801, -94.576368)",64106,Columbus Park Industrial,Jackson,4,Central,39280,39.109801,-94.576368,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020019552,0
2020018900,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,2/7/20,7:48 AM,2,2020,RESOL,Y,2/22/20,2,2020,15,509 Cherry St,"509 Cherry St64106
(39.109346, -94.576436)",64106,Columbus Park,Jackson,4,Central,39282,39.109346,-94.576436,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020018900,
